0.036523,0.025784,-0.016678,-0.0063814,0.010199,-0.010331,-0.019963,0,0,0,0,0,0,0,0
-0.0020256,0.021316,0.0038781,-0.022717,-0.0021119,-0.020787,-0.0087141,-0,-0,-0,-0,-0,-0,-0,-0
0.032139,-0.0019431,-0.024155,0.019832,0.018687,0.012852,-0.016816,0,0,0,0,0,0,0,0
0,0,0,0,0.044763,0.044763,-0.019575,-0.019575,0.023589,0.079634,0.014816,0.01544,-0.0018038,0.011954,0.013824
0,0,0,0,-0.0096583,-0.0096583,0,0,0,0.014354,0.0092835,0.0019291,0.0007159,0.0045422,0.0024785
0,0,0,0,0,0,0,0,0,0,0,-0.011241,-0.0062969,0.014894,0.014886
0,0,0,0,0,0,0,0,0,0,0,-0.017834,0.025056,-0.0074729,0.021797
