0.045425,0.019689,-0.022816,-0.0061623,0.0081652,-0.0046988,-0.019537,0,0,0,0,0,0,0,0
-0.0024141,0.009526,0.0008077,-0.0077084,0.0029704,-0.0063131,-0.0053622,-0,-0,-0,-0,-0,-0,-0,-0
0.0060982,-0.017398,-0.0075848,0.02128,0.0067911,0.01498,0.0018778,0,0,0,0,0,0,0,0
0,0,0,0,0.030223,0.030223,-0.018858,-0.018858,0.022317,0.085368,0.012965,0.015472,0.0012655,0.0069801,0.011765
0,0,0,0,-0.003143,-0.003143,0,0,0,0.020694,0.0085696,0.0029024,0.0013645,0.0055949,0.0030232
0,0,0,0,0,0,0,0,0,0,0,-0.011241,-0.0062969,0.014894,0.014886
0,0,0,0,0,0,0,0,0,0,0,-0.017834,0.025056,-0.0074729,0.021797
