0.756,0.18382,0.019522,0.1869,0,0,0
0.18382,0.38279,0.26746,0,0,0,0
0.019522,0.26746,0.52403,0,0,0,0
0.1869,0,0,0.6069,0,0,0
0,0,0,0,0.021168,0.00049,0.008148
0,0,0,0,0.00049,0.027776,-0.0027748
0,0,0,0,0.008148,-0.0027748,0.08176
