0.13278,0.01781,-0.015688,0.011745,0.00089201,0.0021745,-0.0029386
0.01781,0.13345,0.015216,0.012217,-0.00089201,0.0028751,-0.0025451
-0.015688,0.015216,0.042716,-0.00033341,-0.0012615,0.005545,0.005762
0.011745,0.012217,-0.00033341,0.075809,-6.2265e-19,0.0078417,-0.0081487
0.00089201,-0.00089201,-0.0012615,-6.2265e-19,0.001784,1.7976e-19,2.0635e-19
0.0021745,0.0028751,0.005545,0.0078417,1.7976e-19,0.0029358,2.0635e-19
-0.0029386,-0.0025451,0.005762,-0.0081487,2.0635e-19,2.0635e-19,0.0033699
