0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015472,-0.034127,-0.017932,0.056458,-0.0053287,0.030707,0.0069254,-0,-0,-0,-0,-0,-0,-0,-0
0.0050823,0.0018781,-0.0085801,0.0096074,0.0058424,0.0041898,-0.0048789,0,0,0,0,0,0,0,0
0,0,0,0,0.045754,0.045754,-0.019629,-0.019629,0.022694,0.078612,0.014472,0.015339,-0.0026585,0.012965,0.013624
0,0,0,0,-0.012836,-0.012836,0,0,0,0.0050889,0.0099451,3.04e-05,-0.00068537,0.0019695,0.0011672
0,0,0,0,0,0,0,0,0,0,0,-0.011241,-0.0062969,0.014894,0.014886
0,0,0,0,0,0,0,0,0,0,0,-0.017834,0.025056,-0.0074729,0.021797
