0.018449,0.030479,-0.010424,-0.0082072,0.0042428,-0.0081644,-0.016031,0,0,0,0,0,0,0,0
0.013429,0.029836,-0.006832,-0.012778,0.0025047,-0.011456,-0.014748,-0,-0,-0,-0,-0,-0,-0,-0
0.011268,0.0013454,-0.016069,0.0043878,0.01654,0.0050924,-0.014101,0,0,0,0,0,0,0,0
0,0,0,0,0.045754,0.045754,-0.019629,-0.019629,0.022694,0.078612,0.014472,0.015339,-0.0026585,0.012965,0.013624
0,0,0,0,-0.012836,-0.012836,0,0,0,0.0050889,0.0099451,3.0459e-05,-0.0006854,0.0019695,0.0011672
0,0,0,0,0,0,0,0,0,0,0,-0.011241,-0.0062969,0.014894,0.014886
0,0,0,0,0,0,0,0,0,0,0,-0.017834,0.025056,-0.0074729,0.021797
